ObjectId,Country/Region,ISO2,ISO3,Indicator,Technology,Energy_Type,Unit,Source,CTS_Name,CTS_Code,CTS_Full_Descriptor,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
2325,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,5,5,5,5,5,5,5,5,,,,,,,,,,,,,
2326,Trinidad and Tobago,TT,TTO,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,5122.65,5295.512,5784.483,6055.176,6331.831,6643.872,6803.203,7355.571,7408.079,7533.098,8118.175,8445.018,7721.531,8037.781,8366.983,8709.662,8464.375,8398.393,7799.475,7782.135,7816.775
2327,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1089.365,1089.365,1089.365,1089.365,1089.365,1089.365,1089.365,1305.865,1305.865,1372.865,1372.865,1597.865,1822.865,1822.865,1822.865,1822.865,1822.865,1822.865,1822.865,1842.865,1842.865
2328,Trinidad and Tobago,TT,TTO,Electricity Generation,Other non-renewable energy,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,291.55,301.388,329.217,344.624,360.369,378.129,387.197,349.229,351.722,340.202,366.625,327.682,1406.329,1463.928,1523.886,1586.298,1541.624,1529.607,1420.525,1401.985,1408.225
2329,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Other non-renewable energy,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,62,62,62,62,62,62,62,62,62,62,62,62,332,332,332,332,332,332,332,332,332
2330,Trinidad and Tobago,TT,TTO,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.531,1.039,1.369,1.902,2.579,2.743,3.09,3.285,3.534,3.939,4.408,4.408,4.408,4.408,4.892,5.555,5.555,5.555,5.555,5.555,5.555
2331,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.341,0.667,0.879,1.222,1.656,1.762,1.985,2.11,2.27,2.53,2.831,2.831,2.831,2.831,3.142,3.568,3.568,3.568,3.568,3.568,3.568
2332,Trinidad and Tobago,TT,TTO,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,,,,,0.027,0.027,0.027,0.027,0.027,0.027
2333,Trinidad and Tobago,TT,TTO,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01
2334,Tunisia,TN,TUN,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,10008,10776,11187,11631,12257,12820,13992,14429,14996,15252,16180,16331,17750,17951,18615,19118,19227,20107,20367,21272,20326.9
2335,Tunisia,TN,TUN,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,2784,2784,2784,2861,2979,3218,3252,3232,3573,3690,3693,4101,4041,4270,4695,4649,4902,5007,4774,5070,5622
2336,Tunisia,TN,TUN,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,64,54,64,166,153.5,14.52,91.7,48.6,37.9,78.9,50.1,53.66,109.6,60.1,55.91,70,45,17,17,66,46
2337,Tunisia,TN,TUN,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,66,66,66
2338,Tunisia,TN,TUN,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1.506,1.748,1.951,2.059,2.131,2.149,2.171,2.189,2.369,2.513,3.264,5.213,10.029,17.168,30.734,49.585,68.508,84.736,114.747,144.087,152.801
2339,Tunisia,TN,TUN,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.837,0.971,1.084,1.144,1.184,1.194,1.206,1.216,1.316,1.396,1.813,2.896,5.571,9.537,17.074,27.547,38.06,47.076,63.749,80.049,94.89
2340,Tunisia,TN,TUN,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,23,24,30,33.4,43.6,42.4,37.7,42.9,39.4,97.5,138.6,109.19,196.3,357.8,507,448,474,449,453,500,465
2341,Tunisia,TN,TUN,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,10.65,10.65,10.65,19.37,19.37,19.37,19.37,19.37,19.37,53.69,53.69,53.69,173,200,233,240,240,240,245,245,245
2342,Turkey,TR,TUR,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,166,184,130,79,76,34,57,95,142,252,332,343,592,879,1083,1241,1635,2096.373,2649.515,3505.711,4444.595
2343,Turkey,TR,TUR,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,76,76,81,81,81,81,86,88,102,102,118,99,142,172,221,271,359,471.8,587.489,783.535,1097.482
2344,Turkey,TR,TUR,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,93714,98333,95390,104985,104359,122120,131681,154982,163920,156583,155371,171169,174151,170641,198984,177608,183426,209166.154,206060.556,170518.329,177065.997
2345,Turkey,TR,TUR,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,15957,16527,19468,22874,24045,25793,27307,27156,27466,29210,32134,33805,34857,38412,41503,41533,43913,46284.505,46089.756,46492.449,46290.921
2346,Turkey,TR,TUR,Electricity Generation,Geothermal energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,76,90,105,89,93,94,94.013,155.954,162.435,435.737,668.213,694.35,899.343,1363.528,2363.983,3424.999,4818.524,6127.482,7430.976,8951.74,10027.697
2347,Turkey,TR,TUR,Electricity Installed Capacity,Geothermal energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,18,18,18,15,15,15,23,23,30,77,94,114,162,311,405,624,821,1063.7,1282.518,1514.688,1613.188
2348,Turkey,TR,TUR,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,30879,24010,33683,35330,46084,39560.6,44244.238,35850.829,33269.806,35958.369,51795.431,52338.602,57864.952,59420.464,40644.663,67145.605,67230.883,58218.462,59938.425,88822.776,78094.369
2349,Turkey,TR,TUR,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,11175,11673,12241,12579,12645,12906,13063,13395,13829,14553,15831,17137,19609,22289,23643,25868,26681,27273.1,28291.392,28503.008,30983.901
2350,Turkey,TR,TUR,Electricity Generation,Other non-renewable energy,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,54,46,44,37,28,88,96,119,77,88,125,126,129,293,350,517,737,875.936,973.408,1118.463,1292.033
2351,Turkey,TR,TUR,Electricity Installed Capacity,Other non-renewable energy,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,19,19,19,19,19,27,27,27,27,27,27,27,28,64,78,99,139,170.025,231.404,387.001,405.302
2352,Turkey,TR,TUR,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.149,0.446,0.891,1.485,2.228,2.97,3.713,4.455,5.495,6.98,8.465,9.95,17.375,28.84,20.432,197.126,1046.204,2892.368,7802.864,9252.894,10953.246
2353,Turkey,TR,TUR,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.1,0.3,0.6,1,1.5,2,2.5,3,3.7,4.7,5.7,6.7,11.7,18.7,41,250,834,3421.7,5063.608,5996.155,6668.418
2354,Turkey,TR,TUR,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,33,62,48,61,58,59,126.544,355.111,847.034,1495.369,2916.373,4723.873,5860.79,7557.507,8520.141,11652.487,15517.087,17903.815,19949.196,21730.713,24828.222
2355,Turkey,TR,TUR,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,19,19,19,19,19,21,59,146,364,792,1320,1729,2261,2760,3630,4503,5751,6516.15,7005.386,7591.156,8832.395
2356,Turkmenistan,TM,TKM,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,9845,10610,10700,10800,11920,12820,13139.719,14029.64,14963.463,15604.222,16081.99,18263.681,19304.216,20279.138,22227,22392.704,23730.12,23730.12,23730.12,23730.12,23730.12
2357,Turkmenistan,TM,TKM,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,2426,2426,2426,2552,2835,2835,3089,3343,3343,3343,4105,4105,4105,4105,4795,5178,5178,5432.4,7006.4,7006.4,7006.4
2358,Turkmenistan,TM,TKM,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154,3.154
2359,Turkmenistan,TM,TKM,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
2360,Turks and Caicos Islands,TC,TCA,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,75.4,80,102,110,116,132,158,182,189,200,208,207,210,209,227,230,245,293,257,260,255
2361,Turks and Caicos Islands,TC,TCA,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,12,15,20,25,30,35,37,48,48,54,57,65,76,76,79,82,82,82,90.7,90.7,90.7
2362,Turks and Caicos Islands,TC,TCA,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,,,,,0.047,0.047,0.296,0.686,1.466,1.466
2363,Turks and Caicos Islands,TC,TCA,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,,,,,0.03,0.03,0.19,0.44,0.94,0.94
2364,Tuvalu,TV,TUV,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,4.396,4.67,4.945,5.055,5.099,5.176,5.264,5.341,5.363,5.411,6.44,6.509,6.025,5.95,6.33,6.183,6.4,6.524,7.131,7.562,8.137
2365,Tuvalu,TV,TUV,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,3.48,3.48,3.48,3.48,3.48,3.48,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,3.135,3.135,3.135,3.135,3.135
2366,Tuvalu,TV,TUV,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.063,0.092,0.092,0.092,0.092,0.194,0.185,0.808,1.98,1.984,1.699,1.791,1.528
2367,Tuvalu,TV,TUV,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.026,0.209,0.209,0.212,0.212,0.212,0.278,2.064,2.222,2.227,2.238,2.238,2.312
2368,Uganda,UG,UGA,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,29.524,30.852,37,43,47,47,49,47,55,70.47,156.112,125,160.09,192.4,206.166,246.466,252.597,226.969,285.996,276.315,267.82
2369,Uganda,UG,UGA,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,16,16,16,16,16,36,54,64.5,64.5,76.4,96.2,96.2,96.2
2370,Uganda,UG,UGA,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1.2,1.2,1.2,1.2,1.2,219,369.499,539,609.81,896.61,1020.278,957.93,272.95,1.8,93.324,88.683,66.264,242.036,199.695,103.664,59.023
2371,Uganda,UG,UGA,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,3,3,3,3,3,50,100,100,200,150,170,170,120,100,136,136,136,137.08,102.68,102.68,102.68
2372,Uganda,UG,UGA,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1577.131,1577.131,1702.331,1757.431,1896.631,1858.658,1162.611,1264.911,1375.871,1236.921,1265.341,1512.8,2430.114,3224.185,3259.279,3115.032,3249.417,3401.837,3584.247,3999.504,4028.119
2373,Uganda,UG,UGA,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,260,260,300,300,300,315,315,315,395,408,432.4,432.4,582.4,691.5,691.5,695,695,706.8,743.88,1004.1,1010.6
